"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"1-800-FLORALS","","6301743","120x30 Tile","Bright Tile","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop,florist shops","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.jdoqocy.com/click-101501157-6301743"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-6301743"" width=""120"" height=""30"" alt=""Flowers Online. Click Here."" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56825748?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-6301743","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5598118","125roses","125 roses","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop,florist shops","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-5598118"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-5598118"" width=""125"" height=""125"" alt=""Order Flowers Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56825749?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-5598118","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","10370290","120 x 60 Flowers","120 x 60 Seasonal","flowers, online, florist, florists, send flowers, order flowers, flower delivery, spring flowers","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.anrdoezrs.net/click-101501157-10370290"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-10370290"" width=""120"" height=""60"" alt=""Flower Delivery Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56825750?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-10370290","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5598113","180rose","180roses","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop,florist shops,","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.kqzyfj.com/click-101501157-5598113"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-5598113"" width=""180"" height=""150"" alt=""Order Flowers Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56825751?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-5598113","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5656116","Send Flowers!","Send Flowers!","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop","Text Link","$0.00 USD","N/A","31-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-5656116"" target=""_top"">Send Flowers!</a><img src=""https://www.awltovhc.com/image-101501157-5656116"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56825752?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-5656116","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5598121","125 x 125","125 x 125","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop,florist shops","Banner","$0.00 USD","N/A","31-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-5598121"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-5598121"" width=""125"" height=""125"" alt=""Order Flowers Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56825753?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-5598121","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5901977","468x60 TextBanner","TextBanner","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop,florist shops","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.kqzyfj.com/click-101501157-5901977"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-5901977"" width=""468"" height=""60"" alt=""Order Flowers Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56825754?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-5901977","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","10025570","468x60 Send Flowers","Fresh Flowers","flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,spring flowers,tulips","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.kqzyfj.com/click-101501157-10025570"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-10025570"" width=""468"" height=""60"" alt=""Flower Delivery"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56825755?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-10025570","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","10280314","Christmas Flowers","Chrismas Holiday Flowers","holiday","Text Link","N/A","N/A","31-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-10280314"" target=""_top"">Send Christmas Flowers Online!</a><img src=""https://www.tqlkg.com/image-101501157-10280314"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56825756?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-10280314","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5656131","Romantic Roses Online","Romantic Roses Online","flower,flowers,florist,florists,roses,plants,rose bouquets,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop","Text Link","N/A","N/A","31-Oct-2024","<a href=""https://www.anrdoezrs.net/click-101501157-5656131"" target=""_top"">Send Roses Today!</a><img src=""https://www.awltovhc.com/image-101501157-5656131"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56825757?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-5656131","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5656120","Nationwide Flowers - Satisfaction Guaranteed","Nationwide Flowers - Satisfaction Guaranteed","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop","Text Link","N/A","N/A","31-Oct-2024","<a href=""https://www.kqzyfj.com/click-101501157-5656120"" target=""_top"">Nationwide Flowers - Satisfaction Guaranteed</a><img src=""https://www.tqlkg.com/image-101501157-5656120"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56825758?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-5656120","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5656117","Send Flowers Today!","Send Flowers Today!","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop","Text Link","N/A","N/A","31-Oct-2024","<a href=""https://www.dpbolvw.net/click-101501157-5656117"" target=""_top"">Send Flowers Today!</a><img src=""https://www.tqlkg.com/image-101501157-5656117"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56825759?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-5656117","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5598129","120x60","120x60","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop,florist shops","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.anrdoezrs.net/click-101501157-5598129"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-5598129"" width=""120"" height=""60"" alt=""Order Flowers Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56825760?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-5598129","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5656125","1-800-FLORALS - Fast, Safe, Guaranteed","1-800-FLORALS - Fast, Safe, Guaranteed","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop","Text Link","$3.47 USD","N/A","31-Oct-2024","<a href=""https://www.dpbolvw.net/click-101501157-5656125"" target=""_top"">1-800-FLORALS - Fast, Safe, Guaranteed</a><img src=""https://www.tqlkg.com/image-101501157-5656125"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56825761?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-5656125","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","10387836","150 x 60","150 x 60","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers","Banner","N/A","N/A","31-Oct-2024","<a href=""https://www.dpbolvw.net/click-101501157-10387836"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-10387836"" width=""150"" height=""60"" alt=""Send Flowers Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56825762?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-10387836","N/A","","","","Flowers","857900","Active","English","No"
"1-800-FLORALS","","5656118","Discount Flowers Online","Order Flowers Online!","flower,flowers,florist,florists,roses,plants,house plant/s,flower delivery,funeral flowers,sympathy flowers,send flowers,bouquet,bouquets,flower shop,flower shops,800 flowers,1800 flowers,flower arrangements,red roses,ftd florists,ftd florist,ftd flowers,flowers online,florists online,florist online,online flowers,online florist,online florists,order flowers,buy flowers,florist shop","Text Link","N/A","N/A","31-Oct-2024","<a href=""https://www.dpbolvw.net/click-101501157-5656118"" target=""_top"">Discount Flowers Online!</a><img src=""https://www.awltovhc.com/image-101501157-5656118"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56825763?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-5656118","N/A","","","","Flowers","857900","Active","English","No"
"24-7PressRelease","","10754741","Instant online visibility. News direct to consumers, journalist, & bloggers. | 24-7PressRelease.com","Instant online visibility. News direct to consumers, journalist, & bloggers. | 24-7PressRelease.com","marketing, advertising, pr, press release, press release service, press release distribution, seo, search engine optimization, search optimization, press release advertising, press release marketing, news distribution, search optimized press release, company press release, business press release, distribute press release, sample press release, press release template, online news distribution","Banner","N/A","N/A","21-Aug-2018","<a href=""https://www.tkqlhce.com/click-101501157-10754741"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-10754741"" width=""120"" height=""240"" alt=""Instant online visibility. News direct to consumer"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56825764?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-10754741","Product","","","","Marketing","2898768","Active","English","No"
